Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
421900;Urussanga (SC);SC;237,4;78,9;127,2967633;342,75;0,47;28,94;0,845;18727
421910;Vargeão (SC);SC;151,4;23,3;365,4658155;291,19;0,55;39,48;0,804;3526
421915;Vargem (SC);SC;396,8;8,1;239,3215449;192,31;0,54;38,57;0,768;3225
421917;Vargem Bonita (SC);SC;307,5;16,7;321,8213493;211,83;0,51;35,8;0,791;5158
421920;Vidal Ramos (SC);SC;343,8;18,2;82,74288366;213,65;0,45;34,66;0,766;6279
421930;Videira (SC);SC;378,4;109,8;265,2184974;331,7;0,52;33,42;0,851;41589
421935;Vitor Meireles (SC);SC;423,8;13;149,7396933;223,53;0,55;41,33;0,77;5519
421940;Witmarsum (SC);SC;129,9;25;143,9831852;221,72;0,51;38,39;0,807;3251
421950;Xanxerê (SC);SC;381,4;97,9;389,1639361;285,97;0,55;42,78;0,815;37429
421960;Xavantina (SC);SC;212;20,7;378,9737386;191,3;0,46;39,29;0,769;4404
421970;Xaxim (SC);SC;294;77,7;399,9166543;310,46;0,58;37,42;0,809;22857
421985;Zortéa (SC);SC;297,8;8,8;296,6572309;211,65;0,45;36,71;0,798;2633
