Codigo;Município;Area;Densidade;Distancia;RendaperCapita;Gini;Intensidadedapobreza;IDH;Populacaototal
410150;Arapongas (PR);370,9;230,3;311,7535408;304,07;0,5;31,82;0,774;85428
310375;Araporã (MG);301,4;17,6;570,1497187;259,87;0,56;37,26;0,78;5309
410160;Arapoti (PR);1327,2;18;151,7847301;331;0,72;41,7;0,761;23884
310380;Arapuá (MG);173,1;15,8;246,4156059;260,29;0,55;36,7;0,776;2744
410165;Arapuã (PR);223,7;18,7;281,953581;120,7;0,52;48,59;0,687;4172
510125;Araputanga (MT);1608,5;8,5;241,928036;249,03;0,6;37,52;0,754;13675
420130;Araquari (SC);402,6;58,5;137,416168;184,7;0,49;40,21;0,767;23645
250090;Arara (PB);39,2;293,4;103,7405814;75,98;0,53;57,02;0,551;11530
420140;Araranguá (SC);298,4;183,1;174,683135;290,08;0,52;38,79;0,814;54706
350320;Araraquara (SP);1008,6;180,4;250,8341727;441,88;0,53;42,36;0,83;182471
350330;Araras (SP);645,1;161,5;152,8807345;377,92;0,5;38,42;0,828;104196
230125;Ararendá (CE);354,7;28,2;278,6576202;66,26;0,62;65,9;0,626;10008
210100;Arari (MA);1084,2;24,3;115,5156478;95,41;0,62;58,61;0,617;26366
430087;Araricá (RS);37,4;107,5;55,06630259;221,5;0,46;39,33;0,784;4032
230130;Araripe (CE);1042,5;18,8;422,5456972;64,14;0,69;69,31;0,584;19606
260110;Araripina (PE);1914,4;36,9;620,6345726;114,79;0,68;58,61;0,65;70898
330020;Araruama (RJ);635,4;130,2;88,61366489;259,36;0,58;41,13;0,756;82803
250100;Araruna (PB);306,2;54,2;115,0473313;68,25;0,55;60,21;0,546;16605
410170;Araruna (PR);495,7;26,3;365,4053344;188,29;0,52;36,23;0,732;13081
290225;Arataca (BA);397,5;28,2;272,641539;73,17;0,51;51,16;0,578;11218
430090;Aratiba (RS);341,9;20,8;311,228479;205,79;0,5;37,54;0,792;7116
230140;Aratuba (CE);157,5;78,5;95,72676235;61,54;0,56;60,31;0,633;12359
290230;Aratuípe (BA);177,7;47,1;54,49405464;78,25;0,56;53,17;0,611;8381
280040;Arauá (SE);194,6;50,1;71,35945663;98,09;0,55;48,61;0,621;9762
410180;Araucária (PR);470,5;200,1;22,91138778;242,06;0,48;46,08;0,801;94258
310390;Araújos (MG);246,3;25,2;127,2754696;213,56;0,47;26,78;0,755;6217
310400;Araxá (MG);1166,5;67,6;313,2557914;337,69;0,57;34,53;0,799;78997
310410;Arceburgo (MG);163;49,3;354,806417;230,09;0,47;32,73;0,746;8035
350335;Arco-Íris (SP);262,6;8,2;439,3590396;156,67;0,47;34,12;0,708;2163
310420;Arcos (MG);514,4;63,5;173,13174;265,89;0,5;32,32;0,808;32687
260120;Arcoverde (PE);380,6;161,8;242,3897977;170,86;0,61;50,51;0,708;61600
310430;Areado (MG);281,5;43,4;285,0478102;279,77;0,52;30,65;0,78;12228
330022;Areal (RJ);111,8;88;75,40256388;246,75;0,53;38,63;0,765;9899
350340;Arealva (SP);507,8;14,3;287,7564397;274,18;0,52;43,01;0,79;7244
250110;Areia (PB);264,6;98,8;92,97125142;90,66;0,61;56;0,611;26131
240110;Areia Branca (RN);374,2;60,3;232,7801095;146,31;0,54;51,51;0,71;22530
280050;Areia Branca (SE);129;114,2;31,50238016;89,06;0,5;47,06;0,644;14824
250115;Areia de Baraúnas (PB);101,1;20,5;229,1288024;58,11;0,48;54,86;0,571;2104
250120;Areial (PB);64,7;93,2;114,8420681;86,96;0,54;52,64;0,599;6039
350350;Areias (SP);307,3;11,7;225,5368561;194,03;0,61;39,75;0,723;3600
350360;Areiópolis (SP);86,1;119,6;229,2673913;203,5;0,47;35,98;0,745;10296
510130;Arenápolis (MT);416,2;27,8;150,5912845;177,34;0,58;47,29;0,721;11605
520235;Arenópolis (GO);1078,3;3,7;247,7958127;169,51;0,51;38,24;0,739;3999
240120;Arês (RN);115,9;97,7;44,66634291;93,46;0,58;54,15;0,624;11323
310440;Argirita (MG);159,7;19,9;230,7497381;171,65;0,54;33,9;0,735;3173
310445;Aricanduva (MG);245;17,4;261,906844;80,07;0,57;59,14;0,636;4255
310450;Arinos (MG);5338,5;3,3;489,372404;122,71;0,69;60,18;0,711;17709
510140;Aripuanã (MT);65936,9;0,4;704,5907788;197,36;0,58;58,49;0,704;27560
110002;Ariquemes (RO);4995,3;14,9;159,097193;268,31;0,6;44,31;0,752;74503
350370;Ariranha (SP);133,5;56;342,9529488;226,78;0,42;34,83;0,769;7477
410185;Ariranha do Ivaí (PR);235,1;12,3;260,1899987;140,41;0,58;51,16;0,688;2883
330023;Armação de Búzios (RJ);69,5;261,6;136,9084448;376,18;0,59;43,8;0,791;18204
420150;Armazém (SC);138,6;49,6;87,06634897;258,08;0,51;37,65;0,795;6873
230150;Arneiroz (CE);941,9;8;340,5762564;58,97;0,58;62,74;0,587;7538
220090;Aroazes (PI);869,3;6,9;159,8446582;72,54;0,55;59,47;0,582;6025
250130;Aroeiras (PB);386,8;50,4;104,6711869;74,99;0,54;53,56;0,559;19520
220100;Arraial (PI);658;7,5;176,5545516;59,79;0,58;64,2;0,615;4909
330025;Arraial do Cabo (RJ);158,1;150,9;120,9589766;303,3;0,52;41,04;0,79;23877
170240;Arraias (TO);5419;2;342,6265557;137,35;0,7;55,41;0,685;10984
430100;Arroio do Meio (RS);153,7;110,3;98,45346787;367,57;0,47;19,22;0,837;16951
430105;Arroio do Sal (RS);127,4;41,1;139,9691002;301,77;0,52;35,24;0,813;5273
430120;Arroio do Tigre (RS);314,6;38,8;195,9475211;208,68;0,51;42,67;0,764;12216
430110;Arroio dos Ratos (RS);417,4;32;48,24186472;224,17;0,52;39,24;0,773;13335
430130;Arroio Grande (RS);2544,8;7,5;302,0298375;224,39;0,61;40,88;0,758;19152
420160;Arroio Trinta (SC);112,3;31,1;285,2784515;245,08;0,47;33,87;0,798;3490
350380;Artur Nogueira (SP);178,2;185,7;121,4587777;315,94;0,51;44,81;0,796;33124
520250;Aruanã (GO);3061;1,6;276,4859319;193,32;0,55;37,99;0,721;5095
350390;Arujá (SP);97,7;604,7;36,27816672;337,55;0,58;47,82;0,788;59185
420165;Arvoredo (SC);91,3;25,2;390,0021899;179,68;0,55;47,21;0,751;2305
430140;Arvorezinha (RS);278,3;36,8;158,1261291;279,68;0,49;37,56;0,798;10262
420170;Ascurra (SC);119,1;58,2;108,4455722;290,6;0,44;33,97;0,813;6934
350395;Aspásia (SP);69,6;26,7;565,4639412;192,74;0,49;35,33;0,738;1861
410190;Assaí (PR);438;41,2;278,059465;200,29;0,55;37,15;0,748;18045
230160;Assaré (CE);1127,2;18,6;380,4996594;65,21;0,62;64,22;0,577;20882
350400;Assis (SP);462,8;188,3;398,276329;400,97;0,56;36,96;0,829;87251
120005;Assis Brasil (AC);2884,2;1,2;219,9617107;115,16;0,6;54,82;0,67;3490
410200;Assis Chateaubriand (PR);986,6;33,7;442,4614568;347,6;0,68;40,94;0,787;33317
250135;Assunção (PB);147,7;20,2;206,0331796;82,45;0,51;54,32;0,611;2960
220105;Assunção do Piauí (PI);1631,2;4,2;213,2672405;74,22;0,56;59,01;0,563;6933
310460;Astolfo Dutra (MG);159,6;73,9;201,6471093;218,6;0,5;28,73;0,771;11805
410210;Astorga (PR);435,8;54,3;343,7793237;268,79;0,55;31,8;0,75;23637
270040;Atalaia (AL);534,2;75,8;36,44002866;75,91;0,56;53,09;0,594;40552
410220;Atalaia (PR);137,2;29,3;378,5993353;231,46;0,5;31,49;0,765;4015
130020;Atalaia do Norte (AM);76687,1;0,1;1136,123943;74,95;0,77;67,71;0,559;10049
420180;Atalanta (SC);98,1;35;123,0043207;256,99;0,52;39,2;0,81;3429
310470;Ataléia (MG);1847,2;9,1;358,1757834;111,82;0,62;50,29;0,653;16747
350410;Atibaia (SP);479,3;231,7;48,68993286;446,24;0,57;35,36;0,819;111300
320070;Atilio Vivacqua (ES);227,1;36,6;111,2265069;173,26;0,52;39,96;0,728;8327
170255;Augustinópolis (TO);395;32,6;524,6658569;104,04;0,69;62,14;0,617;12964
150090;Augusto Corrêa (PA);889,2;37;212,0792816;69,31;0,49;50,73;0,618;33011
310480;Augusto de Lima (MG);1254,6;4,1;192,58615;135,3;0,53;39,88;0,69;5159
430150;Augusto Pestana (RS);388,5;21;316,2880084;237,16;0,5;33,82;0,786;8173
240130;Augusto Severo (RN);856,2;10,5;232,3821501;92,65;0,61;56,1;0,611;9024
290240;Aurelino Leal (BA);448;37,9;173,5923067;63,21;0,51;52,88;0,574;17149
350420;Auriflama (SP);434,1;31,1;513,6542382;317,61;0,62;36,73;0,787;13513
520260;Aurilândia (GO);567;7,5;128,9040348;175,3;0,55;39,67;0,732;4235
230170;Aurora (CE);892,2;28,5;361,543121;70,1;0,51;55,84;0,613;25207
420190;Aurora (SC);226,4;24,2;111,8581023;282,94;0,48;29,09;0,812;5474
150095;Aurora do Pará (PA);1824;10,8;128,8362402;85,86;0,58;53,71;0,618;19728
170270;Aurora do Tocantins (TO);755,9;4,1;352,1170475;104,98;0,6;54,27;0,658;3101
130030;Autazes (AM);7632,1;3,2;112,5004681;87,62;0,66;62,5;0,661;24345
350430;Avaí (SP);543,6;8,5;317,0204839;214,41;0,5;35,6;0,748;4596
350440;Avanhandava (SP);341,3;25,9;411,7027917;218,5;0,53;35,04;0,768;8829
350450;Avaré (SP);1219,6;62,6;238,9348194;372,65;0,57;38,97;0,806;76472
150100;Aveiro (PA);17157,9;0,9;794,7027576;56,22;0,64;67,93;0,635;15518
220110;Avelino Lopes (PI);1198,9;8;574,9742299;63,35;0,51;56,65;0,574;9625
520280;Avelinópolis (GO);164,6;15,2;58,66452075;220,54;0,71;38,21;0,737;2507
210110;Axixá (MA);199,8;50,6;43,97486776;59,37;0,57;61,05;0,619;10142
170290;Axixá do Tocantins (TO);104,8;84,2;509,3906773;74,15;0,61;59,11;0,571;8827
150034;Água Azul do Norte (PA);7658,7;2,8;631,4594277;135,96;0,65;69,32;0,665;22084
310060;Água Boa (MG);1321,9;13,4;260,9181534;119,87;0,66;51,84;0,642;17795
510020;Água Boa (MT);11566,2;1,4;456,5601411;343,93;0,68;41,75;0,777;16737
220020;Água Branca (PI);90,2;160,9;90,83680524;102,1;0,56;51,81;0,653;14517
250010;Água Branca (PB);316,4;26,5;309,3405873;70,47;0,68;66,23;0,563;8377
270010;Água Branca (AL);456,6;42,1;245,6022034;69,94;0,67;67,89;0,597;18660
500020;Água Clara (MS);11063,4;1;184,0840766;250,69;0,58;33,73;0,758;11015
310070;Água Comprida (MG);491;4,5;434,6259619;266,46;0,52;31,54;0,793;2092
420040;Água Doce (SC);1321,2;5,2;304,2868512;273,26;0,58;43,88;0,809;6843
210015;Água Doce do Maranhão (MA);434,8;22,3;245,6393132;49;0,58;64,18;0,529;9703
320016;Água Doce do Norte (ES);483,6;26,7;208,0451085;128,43;0,58;47,74;0,659;12751
290040;Água Fria (BA);710;20,7;125,7826721;58,15;0,55;59,9;0,572;14718
520017;Água Fria de Goiás (GO);2036,7;2,2;245,1226529;143,08;0,63;52,7;0,695;4469
520020;Água Limpa (GO);454,3;4,8;163,5573445;231,21;0,57;34,35;0,739;2200
240040;Água Nova (RN);47;57;344,3431838;56,58;0,63;69,89;0,587;2678
260040;Água Preta (PE);532;54;101,8388821;65,5;0,6;61,27;0,597;28531
430005;Água Santa (RS);352,8;11,7;220,5144747;258,51;0,5;32,28;0,802;4127
260050;Águas Belas (PE);887,5;40,9;272,9055073;65,4;0,66;67,04;0,532;36641
350040;Águas da Prata (SP);143;49,6;179,2066551;337,64;0,54;35,86;0,81;7131
420050;Águas de Chapecó (SC);139,1;41,6;441,9607066;262,02;0,59;43,06;0,781;5782
350050;Águas de Lindóia (SP);60,1;269,4;119,1210352;402,52;0,54;54,49;0,807;16190
350055;Águas de Santa Bárbara (SP);409,5;12,7;275,9603034;301,92;0,54;44,12;0,824;5224
350060;Águas de São Pedro (SP);3,7;498,6;164,8917455;954,65;0,64;28,9;0,908;1883
310090;Águas Formosas (MG);819,8;21,7;440,0818544;114,6;0,66;56,93;0,639;17845
420055;Águas Frias (SC);76,9;32,2;433,1824304;271,11;0,56;38,06;0,799;2525
520025;Águas Lindas de Goiás (GO);191,9;549,1;145,3901733;150,35;0,46;43,98;0,717;105746
420060;Águas Mornas (SC);327,9;16,4;29,13637905;216,93;0,43;33,84;0,783;5390
310100;Águas Vermelhas (MG);1262;9,4;523,6885293;92,93;0,61;59,23;0,628;11878
320013;Águia Branca (ES);450,4;21,3;154,3014339;170,08;0,55;43,73;0,686;9599
350120;Álvares Florence (SP);362,8;11,9;492,4328337;250,62;0,52;32,84;0,771;4316
350130;Álvares Machado (SP);347,2;65,3;521,501051;257,51;0,55;43,48;0,772;22661
350140;Álvaro de Carvalho (SP);153;26,9;354,9424328;176,87;0,43;29,54;0,73;4109
430155;Áurea (RS);159,1;24,5;271,4269557;170,88;0,47;39,56;0,742;3889
410115;Ângulo (PR);105,7;26,8;364,8730617;205,51;0,51;35,37;0,742;2840
170300;Babaçulândia (TO);1916,4;5,4;335,1622343;73,14;0,57;59,11;0,61;10329
210120;Bacabal (MA);1445,5;63,5;195,6389827;101,51;0,59;50,12;0,623;91823
210125;Bacabeira (MA);650;16,2;49,02515796;60,61;0,54;57,56;0,602;10516
210130;Bacuri (MA);801,2;19,3;130,2303683;71,78;0,71;63,86;0,594;15531
210135;Bacurituba (MA);597,2;7,8;52,09692123;54,69;0,61;64,31;0,569;4671
350460;Bady Bassitt (SP);109,9;105;410,9299513;313,22;0,47;35,43;0,812;11550
310490;Baependi (MG);753,7;23,2;257,0091594;196,16;0,53;34,79;0,742;17523
430160;Bagé (RS);5674,1;20,9;310,4581226;295,2;0,59;42,37;0,802;118767
150110;Bagre (PA);4417,6;3,1;190,8664868;59,01;0,56;60,6;0,571;13708
290250;Baianópolis (BA);3428,7;3,5;657,3157693;76,9;0,74;70,15;0,592;12179
150120;Baião (PA);3202,3;6,6;197,0466245;81,2;0,67;64,39;0,677;21119
290260;Baixa Grande (BA);986,4;20,7;211,9964137;73,35;0,56;57,99;0,66;20441
220115;Baixa Grande do Ribeiro (PI);8001,1;1;406,2471915;66,09;0,67;65,32;0,576;7779
230180;Baixio (CE);141,8;40,3;335,3576372;67,47;0,56;59,56;0,589;5724
320080;Baixo Guandu (ES);931;29,8;113,6643245;187,53;0,49;39,5;0,71;27819
250140;Baía da Traição (PB);94,9;67,1;48,12676712;72,46;0,58;59,65;0,594;6483
240140;Baía Formosa (RN);250,1;31,2;67,53894461;88,27;0,57;55,59;0,643;7821
350470;Balbinos (SP);91,1;14,4;333,6208564;210,96;0,49;37,91;0,761;1313
310500;Baldim (MG);556,7;14,6;58,78257326;156,8;0,54;44,81;0,742;8155
520310;Baliza (GO);1788,6;1,3;354,8269907;136,51;0,54;45,06;0,715;2270
420195;Balneário Arroio do Silva (SC);93,7;64,3;175,7850567;267,96;0,53;42,93;0,794;6043
420205;Balneário Barra do Sul (SC);110,6;54,6;126,9411792;255,95;0,52;37,6;0,807;6045
420200;Balneário Camboriú (SC);46,4;1579;67,87210281;670,28;0,59;38,42;0,867;73455
420207;Balneário Gaivota (SC);151;36,1;200,4711059;223,83;0,53;41,7;0,786;5450
430163;Balneário Pinhal (RS);106,4;70;98,71496423;301,79;0,56;39,71;0,792;7452
410230;Balsa Nova (PR);346,9;29,3;40,32171931;205,89;0,49;43,61;0,781;10153
210140;Balsas (MA);12616,8;4,8;588,0784664;180,14;0,72;51,18;0,696;60163
310510;Bambuí (MG);1459,6;14,9;212,1889569;246,07;0,49;31,51;0,788;21697
230185;Banabuiú (CE);1225,5;13,2;181,8990221;83,31;0,63;60,8;0,629;16173
350490;Bananal (SP);620,2;15,7;255,1322652;262,42;0,59;32,25;0,758;9713
250150;Bananeiras (PB);273,8;79,6;94,12363559;72,94;0,59;60,55;0,599;21810
310520;Bandeira (MG);486,4;11;565,6237768;86,91;0,59;54,44;0,619;5318
310530;Bandeira do Sul (MG);47;104,2;329,8843007;248,79;0,47;32,83;0,774;4899
420208;Bandeirante (SC);147,3;21,6;511,3358734;160,86;0,62;48,79;0,765;3177
410240;Bandeirantes (PR);445,4;75,7;280,4401924;230,81;0,53;34,13;0,756;33732
500150;Bandeirantes (MS);3124,6;2,1;65,33290123;190,66;0,53;40,06;0,733;6425
170305;Bandeirantes do Tocantins (TO);1677,7;1,6;269,3229623;142,55;0,62;49,43;0,674;2608
150125;Bannach (PA);2969,3;1,3;687,428281;163,93;0,61;50,94;0,7;3780
290265;Banzaê (BA);213,1;52,3;266,2616981;70,57;0,5;54,01;0,592;11156
240145;Baraúna (RN);893;20,9;277,967471;88,78;0,53;49,55;0,6;18922
250153;Baraúna (PB);56,5;56,1;162,1703204;76,99;0,54;57,61;0,592;3169
430165;Barão (RS);122,3;44,1;77,28365053;271,46;0,45;25,8;0,807;5397
350500;Barão de Antonina (SP);155,2;18;297,9942054;174,02;0,56;42,02;0,706;2794
310540;Barão de Cocais (MG);341,7;68,3;51,0623799;174,1;0,49;43,45;0,757;23391
430170;Barão de Cotegipe (RS);294,6;23,5;290,4569045;251,33;0,54;37,18;0,784;6927
210150;Barão de Grajaú (MA);2189,3;6,8;490,484315;77,15;0,64;63,77;0,631;15349
510160;Barão de Melgaço (MT);11219,8;0,7;77,334487;116,3;0,57;48,87;0,672;7682
310550;Barão de Monte Alto (MG);199,7;31,2;239,0360161;133,56;0,52;40,72;0,694;6232
430175;Barão do Triunfo (RS);436,3;15,3;62,43772927;172,37;0,48;41,81;0,743;6662
310560;Barbacena (MG);790,1;144,2;157,7094753;284,79;0,58;37,74;0,798;114126
230190;Barbalha (CE);451,9;104;407,4381133;116,26;0,62;51,79;0,687;47031
350510;Barbosa (SP);205,7;28,4;424,3241287;203,26;0,5;32,1;0,746;5837
410250;Barbosa Ferraz (PR);507,4;27,8;317,0907055;158,5;0,6;41,91;0,7;14110
150130;Barcarena (PA);1316,2;48,1;14,64680334;175,26;0,61;48,19;0,768;63268
240150;Barcelona (RN);152,9;26,1;81,1284079;76,34;0,57;58,56;0,613;3990
130040;Barcelos (AM);123120,9;0,2;399,3635831;68,85;0,66;72,7;0,593;24197
350520;Bariri (SP);441,7;63,9;270,680109;336,97;0,51;26,93;0,802;28224
290270;Barra (BA);12348,4;3,5;544,9852247;56,37;0,68;70,91;0,586;44203
350530;Barra Bonita (SP);150,6;234,8;228,7489885;371,24;0,5;35,34;0,82;35487
420209;Barra Bonita (SC);62,4;33,9;494,8900783;149,95;0,48;39,22;0,743;2118
220117;Barra d'Alcântara (PI);316,9;13;175,9652473;64,85;0,59;63,92;0,588;4107
290280;Barra da Estiva (BA);1407,4;17,3;313,0967964;96,16;0,51;45,87;0,639;24440
260130;Barra de Guabiraba (PE);118,1;92;94,63423694;76,45;0,55;55,89;0,554;10939
250160;Barra de Santa Rosa (PB);801,9;16,3;139,2508566;68,17;0,5;55,59;0,575;13127
250157;Barra de Santana (PB);351,2;23,7;133,1501318;61,78;0,53;59,41;0,575;8311
270050;Barra de Santo Antônio (AL);138,6;81,3;38,28052827;68,4;0,52;56,21;0,594;11351
320090;Barra de São Francisco (ES);945,5;39,7;183,185685;185,77;0,58;42,62;0,701;37597
250170;Barra de São Miguel (PB);582,2;8,9;175,2058557;89,69;0,55;50,58;0,613;5162
270060;Barra de São Miguel (AL);76,9;81,8;27,07000668;108,93;0,55;48,35;0,639;6379
510170;Barra do Bugres (MT);7186,7;3,8;129,8913865;184,57;0,57;49,17;0,715;27460
350535;Barra do Chapéu (SP);408,1;11,9;263,3731633;108,43;0,6;56,94;0,646;4846
290290;Barra do Choça (BA);781,3;52,2;307,8755811;71,75;0,36;40,71;0,603;40818
210160;Barra do Corda (MA);7950;9,8;346,7164275;97,1;0,64;57,94;0,618;78147
510180;Barra do Garças (MT);8761,3;6;411,9856806;290,36;0,6;42,61;0,791;52092
430185;Barra do Guarita (RS);67,4;44,3;397,6979354;148,78;0,54;45,06;0,765;2987
410270;Barra do Jacaré (PR);115,4;23,6;272,9793506;197,74;0,53;38,8;0,789;2723
290300;Barra do Mendes (BA);1640,6;8,3;406,0974686;89,72;0,55;53,35;0,636;13610
170307;Barra do Ouro (TO);1111,1;3,2;284,4485126;60,58;0,69;74,29;0,616;3579
330030;Barra do Piraí (RJ);579,8;152,6;79,55732479;274,57;0,53;39,6;0,781;88503
430187;Barra do Quaraí (RS);1055,5;3,7;608,1639147;221,25;0,57;40;0,777;3884
430190;Barra do Ribeiro (RS);739,7;16;29,46930336;258,9;0,56;42,72;0,794;11845
430192;Barra do Rio Azul (RS);142,6;16,9;313,4268305;220,56;0,49;38,33;0,784;2414
290310;Barra do Rocha (BA);193,3;41,7;181,302766;77,55;0,57;54,3;0,579;8074
350540;Barra do Turvo (SP);1007,3;8;232,2226137;113,9;0,62;61,1;0,663;8108
280060;Barra dos Coqueiros (SE);87,9;202,6;3,60753423;124,35;0,57;52,13;0,676;17807
430195;Barra Funda (RS);64,1;34,8;293,0681012;223,77;0,49;37,82;0,813;2231
310570;Barra Longa (MG);387,2;19,5;108,6459634;118,59;0,55;45,14;0,668;7554
330040;Barra Mansa (RJ);548,9;310,8;106,4588371;286,41;0,55;37,46;0,806;170753
420210;Barra Velha (SC);142,4;109;108,071171;273,57;0,55;41,61;0,792;15530
410260;Barracão (PR);177,6;52,2;445,568035;235,19;0,57;43,28;0,764;9271
430180;Barracão (RS);526,7;10,6;263,3156045;182,77;0,61;43,32;0,737;5592
220120;Barras (PI);1775,7;23;109,0618652;75,3;0,6;57,16;0,581;40891
230195;Barreira (CE);228,3;74,4;64,30106529;75,17;0,55;57,95;0,619;17024
290320;Barreiras (BA);11979,5;11;708,5418028;229,24;0,63;46,09;0,723;131849
220130;Barreiras do Piauí (PI);1962,8;1,6;612,7284273;79,09;0,56;53,92;0,668;3098
130050;Barreirinha (AM);5749,8;3,9;329,717424;61,81;0,6;66,08;0,645;22579
210170;Barreirinhas (MA);2291,1;17,1;165,7138687;60,76;0,64;64,7;0,552;39669
260140;Barreiros (PE);229,8;170,4;91,27528644;93,22;0,59;54,91;0,635;39139
350550;Barretos (SP);1568;66,2;387,3515975;397,62;0,57;33,79;0,802;103913
350560;Barrinha (SP);147;164,7;305,0734128;216,39;0,47;44,57;0,766;24207
230200;Barro (CE);697,8;28,7;385,3828177;86,46;0,54;52,33;0,658;20007
290323;Barro Alto (BA);386,1;31,3;392,8653621;76,32;0,5;54,35;0,621;12098
520320;Barro Alto (GO);1231,8;5;193,2019402;143,91;0,52;36,43;0,708;6251
220140;Barro Duro (PI);139,2;48,8;87,08621739;91,5;0,53;54,84;0,624;6787
290330;Barro Preto (BA);121;71,1;229,0883118;84,06;0,52;46,58;0,606;8602
170310;Barrolândia (TO);705,3;7,2;56,5064175;146,14;0,57;47,39;0,719;5082
230205;Barroquinha (CE);367,9;37,8;298,0156398;60,17;0,54;57,54;0,551;13921
430200;Barros Cassal (RS);648,2;17,5;167,3644994;157,38;0,53;41,8;0,695;11347
310590;Barroso (MG);82;221,9;152,2486304;187,2;0,56;39,42;0,745;18359
350570;Barueri (SP);64,3;3235,3;24,79466427;494,29;0,69;51,67;0,826;208281
350580;Bastos (SP);170,9;120,5;457,172521;247,32;0,5;39,53;0,798;20588
500190;Bataguassu (MS);2423;6,7;270,4014482;215,06;0,53;40,13;0,738;16197
500200;Bataiporã (MS);1833,1;5,8;250,1877681;146,53;0,48;37,15;0,704;10625
220150;Batalha (PI);1553,8;15,5;142,955678;63,06;0,55;58,39;0,553;24127
270070;Batalha (AL);322,5;45,9;152,2670363;119,85;0,67;49,96;0,609;14799
350590;Batatais (SP);853,1;59,8;310,9623718;364,21;0,52;36,02;0,825;51112
230210;Baturité (CE);347,3;85,8;77,85787395;106,16;0,63;53,32;0,642;29861
350600;Bauru (SP);675,2;467,8;283,4705133;500,27;0,59;44,08;0,825;316064
250180;Bayeux (PB);27,5;3174,5;7,688874825;114,37;0,48;45,19;0,689;87561
350480;Bálsamo (SP);150,8;48,5;435,5944037;380,69;0,59;36,69;0,811;7340
350610;Bebedouro (SP);684,4;109,3;345,4336931;340,75;0,57;40,06;0,819;74815
230220;Beberibe (CE);1626,9;26;68,79640078;81,18;0,61;56,13;0,651;42343
230230;Bela Cruz (CE);846,3;33,5;194,8548632;61,87;0,55;60,13;0,595;28358
500210;Bela Vista (MS);4908,2;4,4;268,2561236;223,19;0,68;46,83;0,755;21764
410275;Bela Vista da Caroba (PR);148;30,4;442,7771792;136,76;0,53;43,21;0,738;4503
520330;Bela Vista de Goiás (GO);1280,9;15;45,74113225;199,22;0,46;32,7;0,744;19210
310600;Bela Vista de Minas (MG);109,1;89,9;90,43440776;162,72;0,5;40,68;0,738;9846
210177;Bela Vista do Maranhão (MA);252,1;39,1;174,4071818;59,32;0,61;61,78;0,569;9900
410280;Bela Vista do Paraíso (PR);247,9;60,6;332,784229;258,67;0,58;34,47;0,771;15031
220155;Bela Vista do Piauí (PI);371,8;8;338,3389872;63,08;0,54;59,21;0,62;2963
420213;Bela Vista do Toldo (SC);527,8;10,8;240,0664225;123,59;0,51;43,51;0,702;5721
210173;Belágua (MA);619,6;8,8;112,1112817;31,93;0,69;76,9;0,495;5253
150140;Belém (PA);1070,1;1196;0;313,93;0,65;43,23;0,806;1280614
250190;Belém (PB);102,7;169,1;83,11685156;84,6;0,57;54,99;0,595;16605
270080;Belém (AL);48,4;122,3;83,60443101;69,91;0,6;62;0,6;5919
260150;Belém de Maria (PE);63,8;166,7;119,5087316;70,96;0,57;59,33;0,59;10626
260160;Belém de São Francisco (PE);1842,7;11;455,5902782;114,21;0,63;52,22;0,669;20208
250200;Belém do Brejo do Cruz (PB);596,9;11,7;312,4498635;73,53;0,49;50,28;0,57;7011
220157;Belém do Piauí (PI);223,3;10,9;324,7165302;65,08;0,55;58,58;0,548;2429
330045;Belford Roxo (RJ);80;5414;24,92370652;182,33;0,49;49,45;0,742;434474
310610;Belmiro Braga (MG);393,4;8,7;243,4738627;158,02;0,51;36,82;0,735;3427
290340;Belmonte (BA);2016,8;9,9;323,8425843;114,72;0,6;49,48;0,618;20032
420215;Belmonte (SC);93;27,8;503,7575581;172,69;0,52;43,3;0,759;2588
290350;Belo Campo (BA);610,7;28,9;374,9527532;98,47;0,54;54,03;0,631;17655
310620;Belo Horizonte (MG);331,9;6718;0;557,44;0,62;40,64;0,839;2238526
260170;Belo Jardim (PE);653,6;105;172,5758402;117,37;0,56;49,12;0,625;68698
270090;Belo Monte (AL);334,8;20,4;170,1568666;59,4;0,58;61,6;0,565;6822
310630;Belo Oriente (MG);337;57,9;167,8345553;137,2;0,52;43,91;0,697;19516
