Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
312130;Descoberto (MG);MG;213,7;21,2;209,4909711;178,54;0,51;36,23;0,748;4531
312140;Desterro de Entre Rios (MG);MG;371,2;18,3;101,5862091;114,36;0,55;48,86;0,704;6807
312150;Desterro do Melo (MG);MG;142,8;22,5;154,6622735;115,43;0,57;48,67;0,689;3211
312160;Diamantina (MG);MG;3993,3;10,8;178,2037805;213,02;0,63;47,32;0,748;44259
312170;Diogo de Vasconcelos (MG);MG;165,5;24;108,6818739;86,63;0,56;52,62;0,66;3972
312180;Dionísio (MG);MG;344,4;29,6;123,2755959;123,49;0,52;41,72;0,681;10191
312190;Divinésia (MG);MG;118,7;26,8;163,7667948;151,96;0,53;39,22;0,724;3188
312200;Divino (MG);MG;339,7;54,2;208,1972866;156,36;0,5;38,74;0,692;18420
312210;Divino das Laranjeiras (MG);MG;343,7;14,4;284,1776125;178,91;0,62;41,59;0,703;4965
312220;Divinolândia de Minas (MG);MG;159,9;40,1;181,5239365;119,48;0,61;52,37;0,705;6434
312230;Divinópolis (MG);MG;711;258,4;103,3079195;327,64;0,53;37,52;0,831;183962
312235;Divisa Alegre (MG);MG;119;40,5;531,9267187;109,21;0,6;52,92;0,656;4815
312240;Divisa Nova (MG);MG;217,2;25,5;299,4446247;201,73;0,5;31,86;0,735;5539
312245;Divisópolis (MG);MG;568;11,3;551,7599779;97,51;0,54;47,3;0,605;6480
312247;Dom Bosco (MG);MG;824,5;4,9;428,2091086;162,07;0,61;47,63;0,75;4055
312250;Dom Cavati (MG);MG;69,3;79;199,8227449;188,44;0,58;41,69;0,731;5473
312260;Dom Joaquim (MG);MG;407,9;11,5;119,6009032;116,37;0,6;54,75;0,652;4698
312270;Dom Silvério (MG);MG;195,6;26,4;109,9877895;176,63;0,55;35,17;0,728;5228
312280;Dom Viçoso (MG);MG;113,4;26,7;298,2414054;144,29;0,49;39,13;0,715;3034
312290;Dona Euzébia (MG);MG;54,6;98,2;204,7787392;190,77;0,52;34,04;0,743;5362
312300;Dores de Campos (MG);MG;127,7;65,3;143,736377;188,52;0,49;31,65;0,76;8349
312310;Dores de Guanhães (MG);MG;383;14;136,7266532;109,83;0,56;50,78;0,666;5380
312320;Dores do Indaiá (MG);MG;1113,9;12,9;176,6959309;239,37;0,56;33,63;0,752;14388
312330;Dores do Turvo (MG);MG;231,9;20,7;151,5511024;136,58;0,58;42,76;0,711;4799
312340;Doresópolis (MG);MG;153,5;8,8;209,8371269;202,1;0,48;35,35;0,755;1350
312350;Douradoquara (MG);MG;314,3;5,7;413,2695484;244,09;0,53;31,61;0,776;1785
312352;Durandé (MG);MG;218,5;32,1;229,3651786;167,55;0,55;40,7;0,675;7005
312360;Elói Mendes (MG);MG;499,5;43,9;260,11522;271,99;0,54;33,95;0,768;21947
312370;Engenheiro Caldas (MG);MG;188,6;49,5;210,7888567;137,06;0,56;46,45;0,661;9347
312380;Engenheiro Navarro (MG);MG;634,1;11,2;281,9121485;97,94;0,48;44,7;0,686;7085
312385;Entre Folhas (MG);MG;86,1;58,7;181,6953192;130,56;0,51;46,14;0,712;5054
312390;Entre Rios de Minas (MG);MG;464,1;28,2;95,58690702;182,62;0,56;40,77;0,744;13114
312400;Ervália (MG);MG;358,1;47,5;176,7547674;169,06;0,68;52,01;0,7;17018
312410;Esmeraldas (MG);MG;912,3;50,2;37,90938741;184,52;0,6;43,27;0,748;47090
312420;Espera Feliz (MG);MG;326,4;62,9;232,8217326;178,84;0,49;37,6;0,7;20528
312430;Espinosa (MG);MG;1867,4;16,6;556,693253;107,61;0,61;54,22;0,657;30978
312440;Espírito Santo do Dourado (MG);MG;264,5;15,7;322,8189149;203,16;0,48;33,38;0,742;4162
312450;Estiva (MG);MG;245,9;42;363,4073442;238,63;0,53;36,74;0,747;10366
312470;Estrela do Indaiá (MG);MG;637,2;5,6;194,4747923;214,07;0,53;27,42;0,738;3597
312480;Estrela do Sul (MG);MG;822,9;8,4;409,6169248;172,55;0,49;41,57;0,747;6883
