Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
351430;Dourado (SP);SP;206,5;41,7;235,7188709;264,99;0,47;32,47;0,78;8606
351440;Dracena (SP);SP;489,3;82,7;552,5154249;363,03;0,6;44,8;0,8;40500
351450;Duartina (SP);SP;265;47;309,9302186;256,3;0,52;31,86;0,775;12475
351460;Dumont (SP);SP;111,2;56,7;291,3206283;332,75;0,49;39,51;0,802;6307
351470;Echaporã (SP);SP;515,9;13,2;385,2810264;234,52;0,53;34,02;0,78;6827
351480;Eldorado (SP);SP;1660,3;8,4;184,3408462;173,05;0,61;49,23;0,733;14134
351490;Elias Fausto (SP);SP;202;68,7;93,92641079;234,04;0,49;36,11;0,768;13888
351492;Elisiário (SP);SP;93;27,7;367,1374107;213,14;0,44;35,81;0,764;2577
351495;Embaúba (SP);SP;83,9;29,5;363,8778661;204,31;0,47;46,4;0,757;2478
351510;Embu-Guaçu (SP);SP;155,8;364;36,23551657;296,67;0,53;50,25;0,811;56916
351500;Embu (SP);SP;70,3;2941,4;24,69262414;244,2;0,48;53,27;0,772;207663
351512;Emilianópolis (SP);SP;223,9;12,9;532,155001;255,85;0,67;39,41;0,751;2893
351515;Engenheiro Coelho (SP);SP;110,1;91,1;131,8339802;297,55;0,52;37,98;0,792;10033
351518;Espírito Santo do Pinhal (SP);SP;391,4;103,2;151,1725487;350,75;0,48;33,17;0,808;40480
351519;Espírito Santo do Turvo (SP);SP;191,8;19,2;300,9522783;210,82;0,49;32,93;0,755;3677
355730;Estiva Gerbi (SP);SP;73,9;119,9;145,3819944;249,7;0,43;29,78;0,794;8856
351520;Estrela d'Oeste (SP);SP;297,1;27,8;530,8487827;266,59;0,49;34,16;0,792;8256
351530;Estrela do Norte (SP);SP;263,9;10;527,1111021;199,95;0,54;44;0,767;2625
351535;Euclides da Cunha Paulista (SP);SP;578,6;17,7;618,51549;144,34;0,54;50,64;0,738;10214
351540;Fartura (SP);SP;430,3;34,9;293,4763734;245,15;0,55;32,47;0,772;15010
351560;Fernando Prestes (SP);SP;170,6;31,8;329,7158056;258,19;0,49;37,27;0,776;5434
351550;Fernandópolis (SP);SP;551,1;111,8;519,60011;366,5;0,54;36,84;0,832;61647
351565;Fernão (SP);SP;100,6;14,2;323,4044724;215,41;0,53;32,5;0,748;1432
351570;Ferraz de Vasconcelos (SP);SP;28,5;4980,3;27,21021152;221,24;0,49;50;0,772;142377
351580;Flora Rica (SP);SP;225,7;9,6;529,5543909;191,18;0,51;37,41;0,747;2177
351590;Floreal (SP);SP;204,2;15,8;481,8973749;287,37;0,55;34,25;0,8;3223
351610;Florínia (SP);SP;227,9;13,7;424,9454991;194,4;0,49;39,65;0,759;3127
351600;Flórida Paulista (SP);SP;526,3;21,1;512,7133447;219,52;0,52;39,26;0,767;11106
351620;Franca (SP);SP;609;471,9;343,5153795;359,6;0,51;35,45;0,82;287737
351630;Francisco Morato (SP);SP;49,3;2702,8;31,57856708;175,94;0,48;51,33;0,738;133738
351640;Franco da Rocha (SP);SP;134,2;804,7;26,77211816;245,63;0,49;51,84;0,778;108122
351650;Gabriel Monteiro (SP);SP;138,9;19,6;460,4089987;251,47;0,46;32,61;0,768;2726
351670;Garça (SP);SP;557,2;77,5;343,0083778;308,68;0,54;27,81;0,783;43162
351680;Gastão Vidigal (SP);SP;181,3;19,8;476,2225961;269,29;0,55;35,98;0,768;3586
351685;Gavião Peixoto (SP);SP;244,3;16,9;269,0345409;212,68;0,48;36,08;0,763;4126
351660;Gália (SP);SP;356,7;22;329,5937135;228,35;0,54;34,11;0,745;7853
351690;General Salgado (SP);SP;494,6;21,8;500,8732753;265,28;0,56;43,53;0,762;10824
351700;Getulina (SP);SP;677,2;15,3;389,5551776;250,62;0,55;38,43;0,77;10370
351710;Glicério (SP);SP;274,8;16,1;438,8145673;229,82;0,51;32,88;0,761;4428
351720;Guaiçara (SP);SP;270;34,1;388,71135;230,23;0,49;38,1;0,778;9211
351730;Guaimbê (SP);SP;218;23,9;380,5491771;205,03;0,54;35,31;0,757;5207
351740;Guaíra (SP);SP;1262,2;27,4;398,2704679;306,11;0,53;46,6;0,822;34610
351750;Guapiaçu (SP);SP;326;43,1;405,2965125;330,37;0,53;32,02;0,817;14086
351760;Guapiara (SP);SP;408,5;48,3;205,351655;167,9;0,71;58,5;0,706;19726
351790;Guaraci (SP);SP;640,7;13,8;413,9349858;239,83;0,5;34,47;0,758;8846
351780;Guaraçaí (SP);SP;570;15,6;547,0145366;248,56;0,52;34,05;0,771;8894
351800;Guarani d'Oeste (SP);SP;84,8;23,7;542,9551759;211,08;0,5;35,98;0,757;2006
351810;Guarantã (SP);SP;463;13,6;354,1162323;209,89;0,56;39,13;0,727;6323
351820;Guararapes (SP);SP;959,1;30,1;483,7281121;275,26;0,52;35,77;0,802;28843
351830;Guararema (SP);SP;271,1;80,7;63,01036633;352,2;0,61;38,78;0,798;21904
351840;Guaratinguetá (SP);SP;753,3;138,1;168,3513976;401,02;0,58;39,94;0,818;104219
351770;Guará (SP);SP;363,7;52;367,6618519;247,33;0,54;34,47;0,759;18916
351850;Guareí (SP);SP;567,6;18;158,9870633;213,97;0,5;34,76;0,746;10197
351860;Guariba (SP);SP;271,2;114,5;292,9790812;246,27;0,52;38,94;0,756;31085
351870;Guarujá (SP);SP;143;1854,2;62,75707735;308,41;0,53;47,42;0,788;264812
351880;Guarulhos (SP);SP;317,9;3369,9;14,11985556;343,91;0,55;50,64;0,798;1072717
351885;Guatapará (SP);SP;413,7;15,4;269,5323007;234,81;0,51;48,83;0,776;6371
351890;Guzolândia (SP);SP;254,4;16,9;524,8321219;177,07;0,49;40,71;0,729;4295
351900;Herculândia (SP);SP;366,2;21,8;420,65607;201,72;0,53;40,26;0,738;7992
351905;Holambra (SP);SP;64,4;112,3;110,3667273;474,51;0,56;36,41;0,827;7211
351907;Hortolândia (SP);SP;62,4;2430,6;97,14002864;259,1;0,46;48,7;0,79;152523
351910;Iacanga (SP);SP;549,5;15,1;306,4245738;268,07;0,48;37,67;0,779;8282
351920;Iacri (SP);SP;324,9;20,8;455,9109435;212,12;0,53;37,53;0,775;6783
351925;Iaras (SP);SP;402,4;7,6;268,8106305;204,01;0,53;56,87;0,742;3054
351930;Ibaté (SP);SP;290,3;91,1;225,3507925;239,5;0,43;33,16;0,79;26462
351950;Ibirarema (SP);SP;229;24,9;360,3180717;276,2;0,55;35,62;0,775;5701
351940;Ibirá (SP);SP;271,3;34,8;383,2800718;275,74;0,54;31,85;0,801;9447
351960;Ibitinga (SP);SP;690,5;67,5;300,2166328;329,19;0,51;36,76;0,789;46620
351970;Ibiúna (SP);SP;1062,1;60,4;60,96391373;231,76;0,55;45,38;0,746;64384
351980;Icém (SP);SP;364,1;18,6;443,2283225;269,03;0,54;37,91;0,761;6772
351990;Iepê (SP);SP;597,5;12,1;464,3562064;227,42;0,56;39,52;0,75;7257
352000;Igaraçu do Tietê (SP);SP;96,8;233,5;227,9484446;250,55;0,44;41,7;0,77;22614
352010;Igarapava (SP);SP;468,5;55,3;406,5199969;289,11;0,5;30,65;0,79;25925
352020;Igaratá (SP);SP;294;28,2;62,11449595;231,9;0,51;41,28;0,764;8292
352030;Iguape (SP);SP;1985,4;13,8;159,0606372;240,49;0,6;44,27;0,757;27427
352042;Ilha Comprida (SP);SP;188,9;35;161,169677;320,6;0,6;43,98;0,803;6704
352044;Ilha Solteira (SP);SP;661,3;36,3;595,752451;390,05;0,48;40,42;0,85;23996
352040;Ilhabela (SP);SP;348,2;59,6;132,55788;327,58;0,57;40,38;0,781;20836
352050;Indaiatuba (SP);SP;311,3;471,7;78,21207254;444,93;0,56;43,38;0,829;147050
352060;Indiana (SP);SP;127,9;38,6;496,6528876;256,01;0,55;40,35;0,789;4932
352070;Indiaporã (SP);SP;280,3;14,5;547,0975197;246,45;0,54;34,33;0,772;4058
352080;Inúbia Paulista (SP);SP;86,9;38,2;485,5705158;219,53;0,49;34,85;0,786;3318
352090;Ipauçu (SP);SP;209,6;59,9;309,9794601;249,68;0,49;32,21;0,795;12553
352100;Iperó (SP);SP;171,4;111,9;109,5773399;232,06;0,5;42,36;0,779;18384
352110;Ipeúna (SP);SP;191;22,6;165,9536297;319,89;0,51;35,56;0,786;4340
352115;Ipiguá (SP);SP;134,4;26,2;428,2404496;254,38;0,5;36,8;0,79;3476
352120;Iporanga (SP);SP;1162,7;3,9;229,6229717;135,5;0,6;54,16;0,693;4562
352130;Ipuã (SP);SP;466,9;25,4;373,5241027;285,23;0,53;30,55;0,78;11870
352140;Iracemápolis (SP);SP;115,6;134,3;140,34082;386,51;0,48;45,31;0,828;15555
352150;Irapuã (SP);SP;258,1;25,8;380,3892116;212,18;0,48;32,8;0,766;6658
352160;Irapuru (SP);SP;214;34,9;530,7662507;207,28;0,54;40,2;0,76;7457
352170;Itaberá (SP);SP;1085,3;17,4;256,840348;167,45;0,62;51,77;0,735;18911
352180;Itaí (SP);SP;1114,9;18,9;250,6194276;197,83;0,54;44,58;0,728;21039
352190;Itajobi (SP);SP;503,2;28,3;350,8148122;251,4;0,48;32,4;0,798;14230
352200;Itaju (SP);SP;229,4;11,5;282,323594;249,75;0,45;31,78;0,807;2638
352210;Itanhaém (SP);SP;597,4;120,4;72,25378976;284,76;0,56;51,93;0,779;71995
352215;Itaóca (SP);SP;204,7;15,8;254,6388925;107,89;0,62;57,94;0,65;3226
352220;Itapecerica da Serra (SP);SP;151,8;850,8;28,68518054;277,24;0,56;52,17;0,783;129685
352230;Itapetininga (SP);SP;1796,2;69,7;144,4029518;324,08;0,56;39,06;0,786;125559
352240;Itapeva (SP);SP;1830,9;45,2;232,848487;245,66;0,62;44,35;0,745;82866
352250;Itapevi (SP);SP;91,6;1773,2;30,3563172;207,18;0,51;50,86;0,759;162433
352260;Itapira (SP);SP;518,8;122,8;125,0216178;359,83;0,52;36,16;0,794;63377
352265;Itapirapuã Paulista (SP);SP;407,1;8,8;281,0620895;122,88;0,61;57,2;0,645;3577
352280;Itaporanga (SP);SP;509,1;28,1;291,0884633;181,72;0,6;46,23;0,709;14354
352290;Itapuí (SP);SP;140;73,5;258,490455;263,34;0,46;31,04;0,774;10371
352300;Itapura (SP);SP;308,1;12,4;596,3242804;167,04;0,51;45,26;0,739;3838
352310;Itaquaquecetuba (SP);SP;82;3322,1;30,14237244;193,01;0,5;52,7;0,744;272942
352320;Itararé (SP);SP;1005,8;46,3;282,0721219;225,56;0,63;47,03;0,732;46554
352330;Itariri (SP);SP;274;49,6;98,82441069;239,88;0,59;46,88;0,75;13613
352340;Itatiba (SP);SP;323,3;250,2;63,6919446;430,4;0,52;34,16;0,828;81197
352350;Itatinga (SP);SP;982,2;15,7;208,0237619;219,04;0,49;36,34;0,759;15446
352270;Itápolis (SP);SP;999,7;37,8;311,3480999;303,43;0,54;39,75;0,785;37750
352360;Itirapina (SP);SP;565,7;22,6;188,333094;322,7;0,54;33,87;0,783;12836
352370;Itirapuã (SP);SP;161,9;33,6;328,5538117;219,67;0,51;33,32;0,76;5412
352380;Itobi (SP);SP;139;53,7;204,2190059;223,79;0,49;31,28;0,782;7466
352390;Itu (SP);SP;641,6;210,9;74,61258696;421,15;0,57;46,79;0,815;135366
352400;Itupeva (SP);SP;201;130,1;61,4817504;390,78;0,54;37,39;0,807;26166
352410;Ituverava (SP);SP;699,8;51,8;375,5984732;367,41;0,59;34,39;0,789;36268
352420;Jaborandi (SP);SP;275;23,3;366,6758786;213,06;0,49;36,05;0,76;6424
352430;Jaboticabal (SP);SP;708,6;95,1;308,0869066;391,26;0,53;39,97;0,815;67408
352440;Jacareí (SP);SP;461,1;415;73,45633941;353,95;0,53;44,16;0,809;191291
352450;Jaci (SP);SP;144,8;27,5;422,886375;260,55;0,47;31,68;0,781;4117
352460;Jacupiranga (SP);SP;709,9;23,9;188,0940334;267,27;0,6;48,61;0,76;17041
