Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
291420;Irajuba (BA);BA;384,8;16,5;173,0548315;73,53;0,55;55,88;0,593;6362
291430;Iramaia (BA);BA;1955,7;8,9;266,3547635;68,03;0,5;53,74;0,63;17553
291440;Iraquara (BA);BA;803,5;22,8;346,4434521;71,51;0,61;61,45;0,605;18334
291450;Irará (BA);BA;271,7;91,1;106,0425017;94,47;0,6;51,91;0,647;25163
291460;Irecê (BA);BA;336,8;170,3;407,8614013;157,62;0,61;49,01;0,666;57436
291465;Itabela (BA);BA;857,6;29,9;415,8260841;101,02;0,57;50,48;0,637;25746
291470;Itaberaba (BA);BA;2366,1;24,9;200,7780665;122,1;0,59;52,47;0,638;58943
291480;Itabuna (BA);BA;444,8;441,7;218,0758421;207,4;0,64;47,75;0,748;196675
291490;Itacaré (BA);BA;732,9;24,7;154,4259246;84,7;0,59;54;0,588;18120
291500;Itaeté (BA);BA;1198,7;11,5;266,5929175;60,33;0,62;64,96;0,582;14006
291510;Itagi (BA);BA;304,6;48;208,8583712;86,82;0,62;54,6;0,586;14629
291520;Itagibá (BA);BA;813,3;21,1;204,8834908;75,36;0,55;53,98;0,615;17191
291530;Itagimirim (BA);BA;820,3;9,4;366,0077055;136,9;0,6;47,58;0,633;7728
291535;Itaguaçu da Bahia (BA);BA;4588,3;2,5;475,3527388;65,87;0,6;63,46;0,586;11309
291540;Itaju do Colônia (BA);BA;1221,8;7;274,490036;92,84;0,56;49,3;0,618;8580
291550;Itajuípe (BA);BA;297;75,8;211,3518881;97,83;0,58;51,86;0,648;22511
291560;Itamaraju (BA);BA;2377,7;26,9;465,0977687;143,19;0,57;43,07;0,65;64144
291570;Itamari (BA);BA;132;63,1;155,3109855;98,88;0,59;51,03;0,635;8347
291580;Itambé (BA);BA;1631,4;18,9;340,1413867;77,36;0,42;43,49;0,608;30850
291590;Itanagra (BA);BA;454,1;14;93,67929434;72,6;0,56;58,12;0,603;6370
291600;Itanhém (BA);BA;1449,8;14,7;505,3390564;119,67;0,57;52,17;0,673;21334
291610;Itaparica (BA);BA;116,4;162,7;20,3989085;131,24;0,58;49,26;0,712;18945
291630;Itapebi (BA);BA;975,2;11,4;348,9486462;88,01;0,54;50,94;0,636;11126
291640;Itapetinga (BA);BA;1615,4;35,8;314,8185248;160,32;0,59;44,24;0,7;57931
291620;Itapé (BA);BA;444,8;32,9;235,5460644;78,83;0,49;47,81;0,653;14639
291650;Itapicuru (BA);BA;1552,5;17,6;186,2569404;62,83;0,55;58,43;0,521;27315
291660;Itapitanga (BA);BA;412;25,2;197,4332286;83,12;0,53;50,29;0,608;10382
291670;Itaquara (BA);BA;298;26,4;163,632544;82,86;0,52;49,82;0,586;7861
291680;Itarantim (BA);BA;1789,8;8,9;342,5021596;98,76;0,58;50,24;0,659;16923
291685;Itatim (BA);BA;576,4;22;131,7812886;91,28;0,56;50,86;0,635;12700
291690;Itiruçu (BA);BA;304,1;44,7;187,9162987;111,09;0,64;50,07;0,654;13585
291700;Itiúba (BA);BA;1737,8;20,5;292,3828536;68,6;0,66;66,46;0,574;35543
291710;Itororó (BA);BA;331,9;59,5;291,7264393;108,95;0,55;43,46;0,625;19799
291720;Ituaçu (BA);BA;1220,6;14,1;315,3567723;115,32;0,62;47,5;0,619;17268
291730;Ituberá (BA);BA;424,2;56,8;109,127088;95,05;0,59;53,36;0,62;24133
291733;Iuiú (BA);BA;1099,5;9,5;567,5473372;73,75;0,58;59,11;0,611;10489
291735;Jaborandi (BA);BA;10066,2;1;644,4324805;62,53;0,6;62,92;0,617;10288
291740;Jacaraci (BA);BA;1246,4;10,8;471,7283105;88,6;0,62;60,17;0,654;13520
291750;Jacobina (BA);BA;2328,9;32,8;295,1585288;147,38;0,66;54,62;0,652;76492
291760;Jaguaquara (BA);BA;964;48,3;169,7330246;114,64;0,61;50,04;0,647;46621
291770;Jaguarari (BA);BA;2578;10,6;352,6737003;108,57;0,62;60,34;0,646;27412
291780;Jaguaripe (BA);BA;894,8;15;44,56460093;73,08;0,57;54,22;0,604;13422
291790;Jandaíra (BA);BA;646,8;15,5;175,1431587;58,68;0,56;60,1;0,575;10027
291800;Jequié (BA);BA;3046,7;48,3;196,5242529;140,05;0,59;48,69;0,694;147202
291810;Jeremoabo (BA);BA;4788,4;7,3;323,1681651;79,84;0,67;65,52;0,557;34916
291820;Jiquiriça (BA);BA;237,2;57,4;119,1402369;91,5;0,52;49,5;0,633;13638
291830;Jitaúna (BA);BA;334,1;62,8;189,0254351;70,56;0,59;57,8;0,619;21056
291835;João Dourado (BA);BA;988;19,2;386,9638675;98,32;0,54;51,29;0,596;18967
291840;Juazeiro (BA);BA;6415,4;27,1;450,9531452;175,15;0,63;46;0,683;174567
291845;Jucuruçu (BA);BA;1443,2;8,6;465,2117164;81,79;0,63;59,82;0,583;12377
291850;Jussara (BA);BA;796,3;19,2;432,3767985;75,32;0,59;61,17;0,568;15339
291855;Jussari (BA);BA;358;21,1;268,51537;89,27;0,52;46,18;0,647;7556
291860;Jussiape (BA);BA;525,4;19,1;338,8357587;98,44;0,5;48,86;0,66;10051
291870;Lafaiete Coutinho (BA);BA;353,9;11,6;199,1612401;80,69;0,52;50,69;0,607;4102
291875;Lagoa Real (BA);BA;1003,2;12,7;409,7421291;60,6;0,54;62,3;0,605;12765
291880;Laje (BA);BA;499,4;39,2;101,6703233;98,55;0,54;49,7;0,654;19601
291890;Lajedão (BA);BA;615,8;5,5;552,0876437;148,21;0,61;45,74;0,639;3409
291900;Lajedinho (BA);BA;810,4;5,4;268,4986905;59,6;0,52;57,81;0,583;4352
291905;Lajedo do Tabocal (BA);BA;425,3;19;193,5791728;88,36;0,53;47,43;0,624;8100
291910;Lamarão (BA);BA;283,2;33,6;138,5977318;78,01;0,48;50,52;0,608;9523
291915;Lapão (BA);BA;645;38,3;401,559689;102,06;0,63;54,9;0,621;24727
291920;Lauro de Freitas (BA);BA;60;1887,6;21,68669035;322,43;0,69;46,89;0,771;113543
291930;Lençóis (BA);BA;1245,1;7,1;315,2795428;119,9;0,65;57,36;0,614;8910
291940;Licínio de Almeida (BA);BA;788,3;15,6;471,3037296;114,61;0,65;60,19;0,675;12349
291950;Livramento do Brumado (BA);BA;2275,5;16,8;367,7505186;114,1;0,6;55,79;0,654;38025
291960;Macajuba (BA);BA;709,9;16,1;220,9706368;63,43;0,6;60,87;0,59;11474
291970;Macarani (BA);BA;1376,5;10,6;354,494236;93,75;0,51;48,3;0,637;14594
291980;Macaúbas (BA);BA;3050,8;13,7;453,4785229;76,3;0,68;65,87;0,629;41806
291990;Macururé (BA);BA;2288,2;3,7;426,777043;67,3;0,57;60,31;0,599;8612
291992;Madre de Deus (BA);BA;11,2;1083,6;28,19930235;164,29;0,56;43,93;0,74;12036
291995;Maetinga (BA);BA;369,7;36,9;372,5679337;61,07;0,51;56,04;0,587;13686
292000;Maiquinique (BA);BA;415,3;16,6;349,8796378;97,98;0,52;46,32;0,623;7326
292010;Mairi (BA);BA;909,3;22,1;226,3128906;75,46;0,53;53,82;0,605;20085
292020;Malhada (BA);BA;1972,9;7,9;588,1653176;60,15;0,56;60,92;0,575;15614
292030;Malhada de Pedras (BA);BA;481,1;17,5;396,2497012;75,05;0,58;61,6;0,619;8426
292040;Manoel Vitorino (BA);BA;2408,9;6,9;228,0833661;67;0,54;58,41;0,588;16704
292045;Mansidão (BA);BA;3155,5;3,5;650,7727059;46,98;0,68;73,92;0,638;11046
292050;Maracás (BA);BA;2444,3;12,9;214,1725029;73,49;0,5;51,25;0,609;31683
292060;Maragogipe (BA);BA;437,8;92,1;49,1256406;82,69;0,55;57,08;0,634;40314
292070;Maraú (BA);BA;777,3;23,6;137,0661096;95,38;0,7;56,81;0,594;18366
292080;Marcionílio Souza (BA);BA;1166,6;9,2;218,7492212;81,82;0,66;61,66;0,6;10775
292090;Mascote (BA);BA;711,7;22,7;300,3841371;72,97;0,57;57,31;0,596;16093
292100;Mata de São João (BA);BA;683,5;47,6;54,12302413;128,11;0,56;52,53;0,671;32568
292105;Matina (BA);BA;793,2;12,9;480,2718729;48;0,62;68,61;0,592;10242
292110;Medeiros Neto (BA);BA;1250;17;522,4833145;141,02;0,64;52,77;0,682;21235
292120;Miguel Calmon (BA);BA;1471,2;19,2;283,8797642;88,28;0,55;53,58;0,619;28267
292130;Milagres (BA);BA;309;39,2;146,4278186;100,55;0,55;49,68;0,624;12067
292140;Mirangaba (BA);BA;1960,3;7,3;317,2046762;62,42;0,52;60,04;0,589;14261
292145;Mirante (BA);BA;931,3;14,7;282,1801173;56,64;0,5;58,61;0,563;13666
292150;Monte Santo (BA);BA;3298,4;16,5;295,3335981;47,34;0,62;68,98;0,534;54552
292160;Morpará (BA);BA;1738,8;4,9;541,1672796;79,93;0,69;65,96;0,64;8597
292170;Morro do Chapéu (BA);BA;5513,4;6,3;327,7443482;106,8;0,63;54,53;0,605;34494
292180;Mortugaba (BA);BA;672,9;18,7;474,2464471;87,5;0,62;60,35;0,654;12598
292190;Mucugê (BA);BA;2491,8;5,5;309,6943071;80,04;0,49;51,03;0,621;13682
292200;Mucuri (BA);BA;1779,7;15,7;579,1738164;176,65;0,61;41,82;0,69;28062
292205;Mulungu do Morro (BA);BA;519,6;29,1;357,2803863;51,99;0,6;65,58;0,578;15119
292210;Mundo Novo (BA);BA;1501,9;14,2;246,0793039;86,64;0,56;56,74;0,642;21273
