Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
261510;Terezinha (PE);PE;142,5;44,2;221,4421102;52,94;0,63;68,44;0,565;6300
261520;Terra Nova (PE);PE;362,2;20,8;494,8335242;98,74;0,51;48,16;0,666;7518
261530;Timbaúba (PE);PE;320,5;177,5;77,6942121;118,64;0,61;48;0,649;56906
261540;Toritama (PE);PE;34,8;626,3;128,8817047;195,27;0,46;36,53;0,67;21800
261550;Tracunhaém (PE);PE;141,6;87,4;48,2354231;83,86;0,49;46,12;0,636;12394
261560;Trindade (PE);PE;229,3;95,6;593,7932376;178,13;0,79;55,94;0,641;21930
261570;Triunfo (PE);PE;182,2;83;355,2916251;113,13;0,6;55,5;0,714;15135
261580;Tupanatinga (PE);PE;869,8;23,9;281,2464524;51,91;0,62;66,56;0,54;20801
261590;Tuparetama (PE);PE;231,6;33,5;272,178637;109,04;0,62;55,64;0,662;7766
261600;Venturosa (PE);PE;326,1;41,3;226,6519375;100,1;0,58;51,89;0,633;13462
261610;Verdejante (PE);PE;449,1;19,7;450,4015881;72,64;0,57;59,34;0,65;8846
261618;Vertente do Lério (PE);PE;81,1;105,3;111,1896431;60,59;0,56;62,57;0,563;8536
261620;Vertentes (PE);PE;172,7;86,6;122,9691906;98,75;0,53;50,9;0,616;14957
261630;Vicência (PE);PE;250,3;114,8;66,00269678;79,73;0,55;53,27;0,644;28820
261640;Vitória de Santo Antão (PE);PE;345,7;350,8;45,66343896;129,29;0,57;48,6;0,663;117609
261650;Xexéu (PE);PE;116,5;116,7;116,7583408;64,99;0,53;56,7;0,561;13597
